EAST,NORTH,RL,Auppm,Agppm,Cuppm,Asppm,Sper,CODE,OX,ISBD
243925,1002180,1970,0.62604,3.427,1367.14,26.74,0.1835,C1,OX1,2.08
243930,1002180,1970,0.65994,3.109,1366.59,25.59,0.1863,C1,OX1,2.16
243935,1002180,1970,0.66236,3.107,1341.95,24.23,0.1822,C1,OX1,1.84
243940,1002180,1970,0.66119,3.032,1279.07,22.31,0.1685,C1,OX1,2.08
243945,1002180,1970,0.66049,2.967,1197.6,21.42,0.147,C1,OX1,2.02
243950,1002180,1970,0.65051,2.786,1119.77,20.14,0.1283,C1,OX1,2.16
243955,1002180,1970,0.65678,2.686,1058.58,19.46,0.1166,C1,OX1,2.02
243960,1002180,1970,0.64672,2.558,1010.21,17.96,0.0421,C1,OX1,1.88
243965,1002180,1970,0.63756,2.364,999.64,18.42,0.0386,C1,OX1,1.84
243970,1002180,1970,0.60674,2.192,941.43,18.19,0.03,C1,OX1,2.08
243975,1002180,1970,0.56474,1.949,872,17.77,0.0256,C1,OX1,1.94
243870,1002190,1970,0.57313,1.735,603.78,16.31,0.4346,C1,OX1,2.14
243875,1002190,1970,0.55646,2.077,635.59,15.36,0.358,C1,TR1,2.376
243880,1002190,1970,0.51992,2.283,699.13,16.06,0.3592,C1,TR1,2.156
243885,1002190,1970,0.50082,2.463,793.78,17.07,0.2577,C1,OX1,1.96
243890,1002190,1970,0.50535,2.778,893.26,18.26,0.0781,C1,OX1,1.9
243895,1002190,1970,0.52814,3.018,990.43,20.86,0.0589,C1,OX1,2.04
243900,1002190,1970,0.5418,3.172,1039.57,22.3,0.0439,C1,OX1,1.88
243905,1002190,1970,0.55503,3.483,1143.67,24.69,0.1177,C1,OX1,1.84
243910,1002190,1970,0.58103,3.626,1248.56,25.77,0.1387,C1,OX1,1.84
243915,1002190,1970,0.60578,3.713,1366.42,26.79,0.1623,C1,OX1,2.04
243920,1002190,1970,0.6167,3.554,1426.48,27.14,0.2035,C1,OX1,1.84
243925,1002190,1970,0.62613,3.37,1467.71,27.25,0.2861,C1,OX1,2.18
243930,1002190,1970,0.64467,3.294,1531.02,26.27,0.3725,C1,OX1,2.2
243935,1002190,1970,0.65478,3.424,1555.14,23.6,0.3075,C1,OX1,1.82
243940,1002190,1970,0.64062,3.383,1450.51,20.87,0.2115,C1,OX1,2.1
243945,1002190,1970,0.62409,3.207,1292.1,19.58,0.1617,C1,OX1,1.88
243950,1002190,1970,0.61356,3.009,1166.43,18.86,0.1356,C1,OX1,1.8
243955,1002190,1970,0.61646,2.874,1091.17,18.14,0.1236,C1,OX1,1.88
243960,1002190,1970,0.61179,2.716,1033.51,17.34,0.047,C1,OX1,2.18
243965,1002190,1970,0.60813,2.526,1027.62,17.81,0.0425,C1,OX1,1.92
243970,1002190,1970,0.58398,2.329,975.1,17.35,0.0326,C1,OX1,1.9
243975,1002190,1970,0.56366,2.113,921.29,17.05,0.0271,C1,OX1,2.04
243880,1002200,1970,0.58117,1.837,593.77,13.64,0.3165,C1,OX1,1.94
243885,1002200,1970,0.57173,2.029,660.43,14.14,0.231,C1,OX1,1.82
243890,1002200,1970,0.55575,2.33,769.91,15.51,0.0796,C1,OX1,2.06
243895,1002200,1970,0.57104,2.549,854.71,17.34,0.0552,C1,OX1,2.18
243900,1002200,1970,0.57009,2.881,944.6,19.45,0.0414,C1,OX1,2.1
243905,1002200,1970,0.57629,3.329,1086.35,22.48,0.1127,C1,OX1,1.96
243910,1002200,1970,0.58881,3.577,1225.28,24.56,0.1356,C1,OX1,1.96
243915,1002200,1970,0.60756,3.66,1360.34,26.2,0.1574,C1,OX1,2.02
243920,1002200,1970,0.6178,3.428,1433.46,27.44,0.2017,C1,OX1,2.1
243925,1002200,1970,0.63075,3.152,1461.57,29.52,0.3506,C1,OX1,2.16
243930,1002200,1970,0.60132,3.416,1623.28,29.7,0.9704,C1,OX1,2.1
243935,1002200,1970,0.7014,3.476,1737.35,23.13,0.3489,C1,OX1,2.16
243940,1002200,1970,0.6562,3.611,1567.19,20.42,0.1986,C1,OX1,1.8
243945,1002200,1970,0.61613,3.279,1318.4,18.75,0.153,C1,OX1,1.88
243950,1002200,1970,0.60516,3.035,1165.77,18.17,0.1312,C1,OX1,1.88
243955,1002200,1970,0.60443,2.893,1083.48,17.57,0.1209,C1,OX1,2.2
243960,1002200,1970,0.60114,2.743,1025.34,16.82,0.0493,C1,OX1,1.92
243965,1002200,1970,0.59825,2.556,1022.76,17.11,0.0447,C1,OX1,2.02
243970,1002200,1970,0.57706,2.363,988.35,16.56,0.0351,C1,OX1,2.02
243975,1002200,1970,0.56507,2.163,931.51,16.25,0.0352,C1,OX1,2.14
243980,1002200,1970,0.54379,1.998,894.96,16.04,0.0243,C1,OX1,1.96
243865,1002210,1970,0.73435,1.062,417.22,12.15,0.3926,C1,OX1,1.92
243870,1002210,1970,0.70771,0.984,371.41,10.06,0.277,C1,OX1,1.98
243875,1002210,1970,0.67613,1.116,380.45,9.05,0.2192,C1,OX1,1.9
243880,1002210,1970,0.64809,1.209,409.81,9.22,0.2095,C1,OX1,1.9
243885,1002210,1970,0.63443,1.32,453.54,9.21,0.1532,C1,OX1,2
243890,1002210,1970,0.61794,1.502,534.63,10.2,0.0655,C1,OX1,2.18
243895,1002210,1970,0.61805,1.702,605.05,11.7,0.0419,C1,OX1,1.82
243900,1002210,1970,0.61401,2.026,713.69,13.58,0.0413,C1,OX1,1.84
243905,1002210,1970,0.61176,2.502,874.55,16.66,0.085,C1,OX1,2.04
243910,1002210,1970,0.616,2.909,1053.14,19.62,0.1106,C1,OX1,1.86
243915,1002210,1970,0.62657,3.246,1227.42,22.29,0.1397,C1,OX1,1.96
243920,1002210,1970,0.62393,3.285,1316.98,23.46,0.1779,C1,OX1,1.86
243925,1002210,1970,0.6264,3.223,1369.17,23.73,0.2271,C1,OX1,2.02
243930,1002210,1970,0.64057,3.087,1406.87,23.15,0.2555,C1,OX1,1.84
243935,1002210,1970,0.64182,3.134,1401.92,21.7,0.2368,C1,OX1,2.12
243940,1002210,1970,0.63269,3.051,1317.72,19.43,0.1891,C1,OX1,2.2
243945,1002210,1970,0.61725,2.913,1191.46,18.26,0.1516,C1,OX1,1.88
243950,1002210,1970,0.60226,2.797,1082.54,17.31,0.1278,C1,OX1,2.08
243955,1002210,1970,0.60129,2.706,1013.96,16.23,0.1146,C1,OX1,1.86
243960,1002210,1970,0.60896,2.577,976.43,15.6,0.0516,C1,OX1,2.12
243965,1002210,1970,0.60521,2.456,983.47,15.72,0.0471,C1,OX1,1.92
243970,1002210,1970,0.58674,2.291,966.31,14.92,0.0386,C1,OX1,2.12
243975,1002210,1970,0.57941,2.165,931.97,14.88,0.0376,C1,OX1,2.14
243980,1002210,1970,0.56429,2.059,914.07,14.67,0.023,C1,OX1,1.92
243850,1002220,1970,0.77338,0.909,394.9,18.8,0.4703,C1,OX1,2.18
243855,1002220,1970,0.77451,0.914,372.13,15.06,0.4074,C1,OX1,2.06
243860,1002220,1970,0.77051,0.837,333.64,11.68,0.2956,C1,OX1,2.06
243865,1002220,1970,0.78933,0.767,303.31,9.04,0.2515,C1,OX1,2.08
243870,1002220,1970,0.75995,0.642,251.41,6.72,0.1602,C1,OX1,2.2
243875,1002220,1970,0.72937,0.612,218.67,5.2,0.1122,C1,OX1,2.02
243880,1002220,1970,0.71107,0.586,206.97,4.43,0.0937,C1,OX1,1.8
243885,1002220,1970,0.70053,0.572,207.42,4.06,0.0649,C1,OX1,1.84
243890,1002220,1970,0.69878,0.555,218.85,3.87,0.0323,C1,OX1,2.04
243895,1002220,1970,0.67226,0.706,282.71,4.7,0.0203,C1,OX1,2.14
243900,1002220,1970,0.67001,0.941,376.88,6.03,0.0233,C1,OX1,2.16
243905,1002220,1970,0.66353,1.313,533.34,8.3,0.0384,C1,OX1,2
243910,1002220,1970,0.66552,1.786,744.66,11.15,0.0575,C1,OX1,2.02
243915,1002220,1970,0.66165,2.19,945.48,13.88,0.0759,C1,OX1,1.96
243920,1002220,1970,0.64552,2.367,1052.34,15.06,0.0984,C1,OX1,1.98
243925,1002220,1970,0.64231,2.355,1081.29,14.86,0.1129,C1,OX1,2.02
243930,1002220,1970,0.64313,2.262,1104.4,14.79,0.1165,C1,OX1,1.86
243935,1002220,1970,0.64168,2.279,1086.11,15.07,0.1187,C1,OX1,2.16
243940,1002220,1970,0.6266,2.239,1036.61,14.51,0.115,C1,OX1,2.16
243945,1002220,1970,0.60592,2.233,963.05,14.47,0.1091,C1,OX1,2.16
243950,1002220,1970,0.58827,2.348,907.87,14.23,0.1016,C1,OX1,1.86
243955,1002220,1970,0.59643,2.359,877.98,13.66,0.0942,C1,OX1,1.92
243960,1002220,1970,0.60606,2.358,879.93,13.45,0.0569,C1,OX1,2.1
243965,1002220,1970,0.60546,2.276,902.3,13.24,0.0482,C1,OX1,2.14
243970,1002220,1970,0.59525,2.216,930.26,13.05,0.0422,C1,OX1,2
243975,1002220,1970,0.59265,2.152,915.71,13.13,0.0392,C1,OX1,1.92
243835,1002230,1970,0.76412,1.919,727.88,59.91,0.8039,C1,OX1,1.94
243840,1002230,1970,0.80419,1.259,641.62,41.08,0.7314,C1,OX1,1.9
243845,1002230,1970,0.80535,1.018,519.82,30.86,0.5599,C1,OX1,1.96
243850,1002230,1970,0.7963,0.868,402.31,21.25,0.4273,C1,OX1,1.88
243855,1002230,1970,0.78995,0.759,334.22,14.53,0.3143,C1,OX1,2.06
243860,1002230,1970,0.7958,0.718,294.18,11.39,0.23,C1,OX1,2.06
243865,1002230,1970,0.81468,0.578,232.89,7.56,0.1665,C1,OX1,2.18
243870,1002230,1970,0.78971,0.422,168.8,4.97,0.091,C1,OX1,1.9
243875,1002230,1970,0.75912,0.324,122.64,3.04,0.0525,C1,OX1,2.16
243880,1002230,1970,0.75398,0.219,82.47,1.73,0.0322,C1,OX1,2.12
243885,1002230,1970,0.75975,0.137,53.74,0.98,0.0145,C1,OX1,2.1
243890,1002230,1970,0.74534,0.091,39.67,0.63,0.0064,C1,OX1,2.2
243895,1002230,1970,0.68108,0.125,56.53,0.78,0.0041,C1,OX1,1.8
243900,1002230,1970,0.66655,0.28,131.21,1.68,0.0079,C1,OX1,1.82
243905,1002230,1970,0.68063,0.575,277.46,3.3,0.0117,C1,OX1,2.02
243910,1002230,1970,0.68523,1.078,518.31,5.73,0.0214,C1,OX1,1.96
243915,1002230,1970,0.67212,1.53,783.21,8.09,0.0307,C1,OX1,1.96
243920,1002230,1970,0.67003,1.686,918.49,9.15,0.046,C1,OX1,1.9
243925,1002230,1970,0.66632,1.728,990.54,9.21,0.0537,C1,OX1,1.98
243930,1002230,1970,0.66806,1.712,1002.03,9.6,0.0577,C1,OX1,2.12
243935,1002230,1970,0.65577,1.736,964.78,10.86,0.0707,C1,OX1,1.92
243940,1002230,1970,0.6281,1.734,900.51,11.83,0.0946,C1,OX1,1.94
243945,1002230,1970,0.58252,1.782,814.81,12.59,0.1117,C1,OX1,1.84
243950,1002230,1970,0.55648,1.992,770.83,12.86,0.1022,C1,OX1,2.06
243955,1002230,1970,0.56616,2.142,764.86,12.52,0.0854,C1,OX1,2.16
243960,1002230,1970,0.59543,2.205,802.6,12.23,0.0634,C1,OX1,2.2
243965,1002230,1970,0.5986,2.215,845.33,11.74,0.0519,C1,OX1,1.88
243970,1002230,1970,0.59348,2.191,889.25,11.61,0.0436,C1,OX1,2.18
243975,1002230,1970,0.5993,2.153,900.63,11.86,0.0391,C1,OX1,1.96
243820,1002240,1970,0.61309,4.457,1118.9,94.99,1.0404,C1,OX1,2.04
243825,1002240,1970,0.6455,3.864,1038.74,94.53,0.9372,C1,OX1,2.08
243830,1002240,1970,0.70796,3.097,933.84,84.77,0.8766,C1,OX1,2.04
243835,1002240,1970,0.74321,2.226,853.84,73.68,0.8903,C1,OX1,2.02
243840,1002240,1970,0.78763,1.48,769.42,52.22,0.8293,C1,OX1,2.2
243845,1002240,1970,0.79644,1.17,610.99,40.42,0.6152,C1,OX1,1.84
243850,1002240,1970,0.79448,1.109,498.2,29.27,0.4357,C1,OX1,1.98
243855,1002240,1970,0.78833,0.904,398.65,20.04,0.3463,C1,OX1,2.12
243860,1002240,1970,0.79521,0.926,340.73,14.11,0.2165,C1,OX1,1.92
243865,1002240,1970,0.81424,0.679,258.14,9.15,0.1216,C1,OX1,2.08
243870,1002240,1970,0.78776,0.432,177.07,5.28,0.0766,C1,OX1,2.02
243875,1002240,1970,0.76075,0.295,117.77,2.94,0.0416,C1,OX1,1.86
243880,1002240,1970,0.762,0.171,67.86,1.41,0.0215,C1,OX1,2.14
243885,1002240,1970,0.78772,0.072,30.02,0.53,0.0068,C1,OX1,2.12
243890,1002240,1970,0.81264,0.018,8.48,0.13,0.0014,C1,OX1,1.96
243895,1002240,1970,0.63389,0.035,17.43,0.22,0.0012,C1,OX1,2.14
243900,1002240,1970,0.63658,0.162,81.79,0.94,0.0048,C1,OX1,1.84
243905,1002240,1970,0.67508,0.443,229.84,2.38,0.0063,C1,OX1,2.1
243910,1002240,1970,0.68584,0.968,487.3,4.66,0.0122,C1,OX1,2.06
243915,1002240,1970,0.67019,1.419,773.04,6.84,0.0183,C1,OX1,2.18
243920,1002240,1970,0.67354,1.579,928.17,7.7,0.0315,C1,OX1,1.84
243925,1002240,1970,0.67294,1.616,1010.73,7.81,0.0369,C1,OX1,1.82
243930,1002240,1970,0.68914,1.617,1034.59,8.82,0.0387,C1,OX1,2.1
243935,1002240,1970,0.74867,1.724,1039.17,12.19,0.0394,C1,OX1,1.84
243940,1002240,1970,0.63933,1.553,884.34,9.09,0.0616,C1,OX1,1.98
243945,1002240,1970,0.53509,1.532,718.56,13.23,0.209,C1,OX1,2.1
243950,1002240,1970,0.52104,1.82,697.01,13.46,0.1371,C1,OX1,2.04
243955,1002240,1970,0.54477,2.05,714.16,12.67,0.0883,C1,OX1,2.06
243960,1002240,1970,0.58188,2.163,760.99,11.95,0.0635,C1,OX1,1.96
243965,1002240,1970,0.59986,2.197,819.74,11.48,0.0482,C1,OX1,2.18
243970,1002240,1970,0.5962,2.147,860.12,11.11,0.0415,C1,OX1,1.92
243975,1002240,1970,0.60613,2.137,882.79,11.57,0.0365,C1,OX1,2.14
243980,1002240,1970,0.61743,2.131,906.54,11.7,0.0168,C1,OX1,2.2
243805,1002250,1970,0.5536,6.538,1349.82,107.57,1.2712,C1,OX2,2.02
243810,1002250,1970,0.55892,6.15,1285.39,107.03,1.2071,C1,OX2,1.84
243815,1002250,1970,0.56854,5.643,1263.37,104.72,1.2272,C1,OX2,1.98
243820,1002250,1970,0.60139,4.661,1189.63,101.84,1.129,C1,OX2,2.16
243825,1002250,1970,0.63199,3.999,1117.46,100.17,1.0492,C1,OX2,1.92
243830,1002250,1970,0.68246,3.294,1039.97,93.05,1.0055,C1,OX2,1.96
243835,1002250,1970,0.71499,2.479,975.55,84.54,1.0051,C1,OX1,2.18
243840,1002250,1970,0.76756,1.747,917.57,64.69,0.949,C1,OX1,2.14
243845,1002250,1970,0.78548,1.454,763.22,52.53,0.7295,C1,OX1,1.86
243850,1002250,1970,0.78643,1.431,679.13,43.29,0.582,C1,OX1,1.88
243855,1002250,1970,0.77806,1.88,587.28,30.59,0.4183,C1,OX1,1.88
243860,1002250,1970,0.77864,1.602,492.59,21.09,0.2605,C1,OX1,2.04
243865,1002250,1970,0.79326,1.25,396.9,14.6,0.1564,C1,OX1,2.02
243870,1002250,1970,0.76849,0.898,304.92,9.24,0.1052,C1,OX1,2.06
243875,1002250,1970,0.73185,0.537,235.93,6.13,0.0688,C1,OX1,1.9
243880,1002250,1970,0.71918,0.447,188.85,4.17,0.043,C1,OX1,2
243885,1002250,1970,0.71043,0.371,161.7,3.07,0.0302,C1,OX1,2.16
243890,1002250,1970,0.6999,0.305,149.4,2.41,0.0211,C1,OX1,1.88
243895,1002250,1970,0.67702,0.387,187.99,2.56,0.0109,C1,OX1,2.16
243900,1002250,1970,0.67075,0.549,279.34,3.31,0.0149,C1,OX1,2.16
243905,1002250,1970,0.67452,0.829,422.24,4.58,0.0096,C1,OX1,1.88
243910,1002250,1970,0.67112,1.343,637.39,6.38,0.0132,C1,OX1,2.16
243915,1002250,1970,0.64068,1.628,820.65,7.65,0.0171,C1,OX1,2.12
243920,1002250,1970,0.63568,1.764,906.37,8.31,0.0297,C1,OX1,1.84
243925,1002250,1970,0.63247,1.79,932.93,8.13,0.0361,C1,OX1,2.14
243930,1002250,1970,0.63706,1.829,941.08,8.63,0.0433,C1,OX1,1.84
243935,1002250,1970,0.62745,1.827,907.14,9.95,0.0574,C1,OX1,2.06
243940,1002250,1970,0.60874,1.815,845.66,10.96,0.0799,C1,OX1,2.02
243945,1002250,1970,0.56985,1.853,766.31,11.54,0.0933,C1,OX1,2.2
243950,1002250,1970,0.5538,2.001,723.44,11.58,0.0818,C1,OX1,2.06
243955,1002250,1970,0.57409,2.09,725.28,11.64,0.0639,C1,OX1,1.94
243960,1002250,1970,0.60407,2.113,761.47,11.39,0.0499,C1,OX1,2
243965,1002250,1970,0.61015,2.131,798.79,11.54,0.0401,C1,OX1,1.82
243970,1002250,1970,0.61482,2.071,843.11,11.59,0.0345,C1,OX1,1.9
243975,1002250,1970,0.62368,2.07,859.83,12.12,0.0308,C1,OX1,2.04
243980,1002250,1970,0.63569,2.087,886.94,12.38,0.0142,C1,OX1,2.12
243785,1002260,1970,0.56807,6.515,1347.31,92.63,0.9694,C1,OX2,1.86
243790,1002260,1970,0.54272,6.875,1400.26,97.91,1.12,C1,OX2,2.1
243795,1002260,1970,0.53976,7.091,1404.8,102.44,1.1591,C1,OX2,2.06
243800,1002260,1970,0.52521,7.413,1372.7,111.05,1.1535,C1,OX2,2.14
243805,1002260,1970,0.51488,7.51,1325.33,120.49,1.0559,C1,OX2,1.88
243810,1002260,1970,0.53128,6.971,1302.15,125.84,1.0435,C1,OX2,1.82
243815,1002260,1970,0.56975,5.847,1320.32,118.45,1.214,C1,OX2,2.2
243820,1002260,1970,0.60685,4.624,1263.62,107.91,1.2636,C1,OX2,1.98
243825,1002260,1970,0.63057,3.844,1173.13,101.17,1.1925,C1,OX2,2.16
243830,1002260,1970,0.66601,3.248,1099.66,95.42,1.116,C1,OX2,2.14
243835,1002260,1970,0.70009,2.554,1045.04,89.5,1.0844,C1,OX2,2.1
243840,1002260,1970,0.75216,1.923,1018.12,73.19,1.0334,C1,OX2,1.92
243845,1002260,1970,0.77095,1.7,890.17,62.64,0.827,C1,OX1,2.14
243850,1002260,1970,0.77611,2.618,897.93,56.33,0.6873,C1,OX1,1.82
243855,1002260,1970,0.76377,2.414,754.66,41.93,0.5098,C1,OX1,2.02
243860,1002260,1970,0.75041,2.249,687.03,31.1,0.3253,C1,OX1,1.96
243865,1002260,1970,0.73874,1.949,617.63,24.35,0.2111,C1,OX1,1.94
243870,1002260,1970,0.71924,1.627,540.1,17.05,0.1425,C1,OX1,1.92
243875,1002260,1970,0.66904,1.154,480.04,13.4,0.1156,C1,OX1,1.88
243880,1002260,1970,0.6553,1.005,438.58,10.91,0.0851,C1,OX1,2.08
243885,1002260,1970,0.64582,0.977,433.02,9.35,0.0655,C1,OX1,1.94
243890,1002260,1970,0.63919,0.867,431.39,8.32,0.0502,C1,OX1,1.92
243895,1002260,1970,0.63072,1.027,495.51,7.99,0.0259,C1,OX1,2.14
243900,1002260,1970,0.63235,1.161,572.82,8.2,0.028,C1,OX1,2.06
243905,1002260,1970,0.6385,1.384,683.26,8.68,0.0154,C1,OX1,2.18
243910,1002260,1970,0.62792,1.871,800.44,9.43,0.0168,C1,OX1,1.94
243915,1002260,1970,0.5898,1.984,856.46,9.61,0.0185,C1,OX1,1.82
243920,1002260,1970,0.56477,2.146,853.14,9.32,0.0256,C1,OX1,2
243925,1002260,1970,0.53944,2.263,807.15,8.57,0.0262,C1,OX1,2.08
243930,1002260,1970,0.5175,2.435,746.4,8.22,0.0242,C1,OX1,1.82
243935,1002260,1970,0.49507,2.534,678.23,8.18,0.0235,C1,OX1,2.06
243940,1002260,1970,0.49301,2.496,617.3,8.08,0.0225,C1,OX1,1.94
243945,1002260,1970,0.50364,2.299,587.29,8.27,0.0223,C1,OX1,2.2
243950,1002260,1970,0.53031,2.124,599.73,8.91,0.0232,C1,OX1,1.86
243955,1002260,1970,0.57473,2.065,650.29,10.07,0.0245,C1,OX1,2.06
243960,1002260,1970,0.6014,2.005,700.93,10.46,0.0239,C1,OX1,2.2
243965,1002260,1970,0.62723,2.021,765.53,11.7,0.0234,C1,OX1,1.84
243970,1002260,1970,0.63345,1.959,811.21,12.27,0.0233,C1,OX1,1.84
243975,1002260,1970,0.64011,1.968,833.18,12.98,0.0226,C1,OX1,1.94
243980,1002260,1970,0.65037,2.018,858.4,13.32,0.0121,C1,OX1,1.86
243775,1002270,1970,0.56559,5.667,1288.11,73.01,0.7736,C1,OX2,2.06
243780,1002270,1970,0.57482,6.205,1319.7,87.62,0.8586,C1,OX2,1.82
243785,1002270,1970,0.5687,6.505,1356.73,91.62,1.0041,C1,OX2,1.86
243790,1002270,1970,0.55396,6.874,1391.76,94.57,1.1193,C1,OX2,2.12
243795,1002270,1970,0.52985,7.35,1408.22,100.74,1.1911,C1,OX2,2.16
243800,1002270,1970,0.49403,8.091,1351.54,113.1,1.0384,C1,OX2,1.86
243805,1002270,1970,0.44373,9.464,1158.9,143.06,0.4861,C1,OX2,2.04
243810,1002270,1970,0.36516,9.833,908.43,224.34,0.037,C1,OX2,1.86
243815,1002270,1970,0.59137,5.794,1512.55,126.8,1.3166,C1,OX2,2.14
243820,1002270,1970,0.63511,4.328,1365.58,110.75,1.4498,C1,OX2,1.8
243825,1002270,1970,0.63719,3.607,1207.48,100,1.3179,C1,OX2,1.84
243830,1002270,1970,0.66165,3.122,1113.6,94.35,1.1717,C1,OX2,1.92
243835,1002270,1970,0.69166,2.555,1069.97,90.69,1.1197,C1,OX2,2.06
243840,1002270,1970,0.74547,2.008,1064.89,77.33,1.0661,C1,OX2,1.96
243845,1002270,1970,0.76305,2.011,976.18,68.71,0.8707,C1,OX2,2
243850,1002270,1970,0.76938,3.018,1001.6,61.85,0.723,C1,OX2,2.2
243855,1002270,1970,0.7495,2.971,891.95,49.65,0.5728,C1,OX2,1.96
243860,1002270,1970,0.71456,2.944,860.93,39.67,0.3446,C1,OX1,2.04
243865,1002270,1970,0.6838,2.664,836.17,33.49,0.242,C1,OX1,1.96
243870,1002270,1970,0.63662,2.328,780.97,27.33,0.174,C1,OX1,2.1
243875,1002270,1970,0.59688,2.07,741.06,22.89,0.1478,C1,OX1,2.2
243880,1002270,1970,0.58143,1.58,709.53,20.44,0.1114,C1,OX1,1.8
243885,1002270,1970,0.56918,1.547,699.34,18.39,0.0725,C1,OX1,2
243890,1002270,1970,0.5423,1.475,726.49,17.77,0.0688,C1,OX1,2.04
243895,1002270,1970,0.56168,1.568,741.12,15.58,0.0368,C1,OX1,1.96
243900,1002270,1970,0.57522,1.643,784.92,14.24,0.0348,C1,OX1,1.98
243905,1002270,1970,0.59209,1.812,844.21,13.64,0.0211,C1,OX1,1.8
243910,1002270,1970,0.58172,2.257,900.38,12.85,0.0201,C1,OX1,2.02
243915,1002270,1970,0.54349,2.316,890.81,11.61,0.0195,C1,OX1,2.04
243920,1002270,1970,0.51568,2.462,835.2,9.92,0.0212,C1,OX1,2.2
243925,1002270,1970,0.48515,2.632,754.78,8.62,0.0183,C1,OX1,2.12
243930,1002270,1970,0.45244,2.827,646.83,7.84,0.0138,C1,OX1,2.12
243935,1002270,1970,0.42579,3.086,541.2,7.59,0.0117,C1,OX1,2
243940,1002270,1970,0.4136,2.878,472.41,5.4,0.0103,C1,OX1,2.12
243945,1002270,1970,0.44998,2.089,450.04,5.26,0.0101,C1,OX1,2.08
243950,1002270,1970,0.49258,2.002,490.62,8.25,0.011,C1,OX1,2.04
243955,1002270,1970,0.55761,1.972,582.72,9.61,0.0127,C1,OX1,2.02
243960,1002270,1970,0.60811,1.921,674.3,9.9,0.0138,C1,OX1,2
243965,1002270,1970,0.644,1.967,758.44,11.19,0.0147,C1,OX1,2.02
243970,1002270,1970,0.6508,1.905,804.83,11.91,0.0157,C1,OX1,2.12
243975,1002270,1970,0.65215,1.913,823.31,12.64,0.0161,C1,OX1,2.18
243980,1002270,1970,0.65763,1.97,841.62,13.04,0.01,C1,OX1,2.18
243800,1002280,1970,0.52521,7.413,1372.7,111.05,1.1535,C1,OX2,2.2
243805,1002280,1970,0.51426,7.518,1326.71,120.61,1.057,C1,OX2,1.84
243810,1002280,1970,0.53088,6.978,1303.39,125.96,1.0445,C1,OX2,2.1
243815,1002280,1970,0.56938,5.853,1321.68,118.57,1.2152,C1,OX2,2.18
243820,1002280,1970,0.60577,4.633,1266.32,108.1,1.2653,C1,OX2,1.8
243825,1002280,1970,0.62857,3.854,1176.7,101.39,1.1943,C1,OX2,1.82
243830,1002280,1970,0.66245,3.275,1110.21,96.26,1.1249,C1,OX2,2.04
243835,1002280,1970,0.69054,2.62,1073.59,91.69,1.1085,C1,OX2,1.9
243840,1002280,1970,0.74126,2.041,1081.45,77.92,1.0764,C1,OX2,1.82
243845,1002280,1970,0.76444,2.989,1032.34,68.95,0.8557,C1,OX2,1.98
243850,1002280,1970,0.75349,3.66,1057.47,63.01,0.718,C1,OX2,2.06
243855,1002280,1970,0.73131,3.688,998.01,52.18,0.567,C1,OX2,2.18
243860,1002280,1970,0.6681,3.69,999.61,43.29,0.3272,C1,OX2,2.02
243865,1002280,1970,0.60957,3.351,1004.92,39.23,0.2161,C1,OX2,2.16
243870,1002280,1970,0.53834,2.991,972.97,36.21,0.1654,C1,OX2,2.12
243875,1002280,1970,0.50789,2.794,945.59,32.73,0.135,C1,OX2,1.88
243880,1002280,1970,0.48976,2.114,906.98,31.48,0.1129,C1,OX1,2.08
243885,1002280,1970,0.4802,2.039,890.02,29.13,0.0785,C1,OX1,1.86
243890,1002280,1970,0.46395,1.887,892.48,27.85,0.0707,C1,OX1,2
243895,1002280,1970,0.49673,1.919,886.68,24.28,0.0456,C1,OX1,1.96
243900,1002280,1970,0.51933,1.927,898.96,21.23,0.0287,C1,OX1,1.96
243905,1002280,1970,0.54504,2.048,914.16,19.1,0.0243,C1,OX1,1.86
243910,1002280,1970,0.54876,2.469,953.58,17.23,0.0242,C1,OX1,2.2
243915,1002280,1970,0.53977,2.538,942.88,14.15,0.0211,C1,OX1,2.04
243920,1002280,1970,0.52827,2.654,901.18,11.37,0.0209,C1,OX1,2.2
243925,1002280,1970,0.52498,2.787,852.22,9.44,0.0174,C1,OX1,2.16
243930,1002280,1970,0.5223,2.857,801.47,8.03,0.0134,C1,OX1,2.04
243935,1002280,1970,0.52111,2.882,731.03,7.6,0.0123,C1,OX1,1.84
243940,1002280,1970,0.54707,2.769,680.64,7.15,0.0114,C1,OX1,2
243945,1002280,1970,0.57672,2.539,678.69,7.05,0.011,C1,OX1,1.84
243950,1002280,1970,0.63204,2.189,725.76,7.27,0.0109,C1,OX1,2.08
243955,1002280,1970,0.6942,2.222,802.97,7.85,0.0104,C1,OX1,2.02
243960,1002280,1970,0.71455,2.172,855.21,7.66,0.0104,C1,OX1,1.82
243965,1002280,1970,0.70724,2.097,874.7,8.71,0.0104,C1,OX1,2.14
243970,1002280,1970,0.68574,1.98,866.19,9.27,0.0106,C1,OX1,1.9
243975,1002280,1970,0.6683,1.96,852.39,9.95,0.0112,C1,OX1,1.84
243980,1002280,1970,0.66249,1.997,850.57,10.57,0.0076,C1,OX1,1.94
243835,1002290,1970,0.68686,2.688,1060.52,91.53,1.0659,C1,OX2,1.96
243840,1002290,1970,0.73699,2.043,1072.58,76.08,1.05,C1,OX2,2.18
